school,used,ploc,m_CC,m_EE,m_F,m_G,m_MD,m_NBT,m_NF,m_NS,m_OA,m_RP,m_SP,s_CC,s_EE,s_F,s_G,s_MD,s_NBT,s_NF,s_NS,s_OA,s_RP,s_SP,n_CC,n_EE,n_F,n_G,n_MD,n_NBT,n_NF,n_NS,n_OA,n_RP,n_SP
3934,4,-1.39, , , ,.55475,.723444444444444,-.349928571428571, , ,-1.0335, , , , , ,.576903742899479,.576416130547676,.936999819303964, , ,1.84922385263192, , , , , ,8,18,28, , ,8, , 
3930,5,1.77, , , ,.5555,.1862,.1295,-.2854, ,.1256, , , , , ,.0294448637286709,.863106636903382,.459243145475974,.698805326403947, ,.828869806155077, , , , , ,4,10,16,20, ,10, , 
3910,5,.26, , , ,.556,-.0251,.0611666666666667,-.544, ,.284, , , , , ,.605283404695685,.82405925488132,.420717680477855,.961411982450812, ,.465600329324053, , , , , ,2,10,6,3, ,7, , 
3936,5,1.14, , , ,.556,.1405,.500666666666667,-.179555555555556, ,-.388, , , , , ,.2782828297494,1.00859393577035,.622211792841887,.747983659952245, ,1.19708055123866, , , , , ,4,12,12,18, ,14, , 
803,5,1.68, , , ,.557,.2822,-.3134,-.270666666666667, ,.429333333333333, , , , , ,.152735064736294,.671635094377892,.771704801073571,.903576375668746, ,.164384711373453, , , , , ,2,5,5,6, ,3, , 
3914,5,.65, , , ,.557,.086125,-.710375,-.0165, ,.839, , , , , ,2.22587436003622,.53885127486958,.725673664850216,.820901246888356, , , , , , , ,4,8,8,8, ,1, , 
3910,4,-1.96, , , ,.55725,-.193,.154230769230769, , ,-.245, , , , , ,.467437250690757,.485121748750879,.735633871098723, , ,.707367891081673, , , , , ,4,10,13, , ,4, , 
3936,4,-1.96, , , ,.55725,-.193,-.0113846153846154, , ,.06625, , , , , ,.432762802071924,.47218283702285,.717642533685014, , ,.370288208214706, , , , , ,8,20,26, , ,8, , 
3910,5,.21, , , ,.558,-.1498,.0573333333333333,-.18, ,-.0212857142857143, , , , , ,.792115521877964,.935298502558883,.439276981717306,.867859147557943, ,.976207067222543, , , , , ,3,10,6,5, ,7, , 
3945,5,1.59, , , ,.55875,-.313,.33075,.101222222222222, ,-1.05, , , , , ,.253085459874723,.838866695806511,.972915170285379,1.77611477513263, ,1.52153968071819, , , , , ,4,7,8,9, ,3, , 
3960,5,-.86, , , ,.56,.148363636363636,-1.0038,.33275, ,-.389571428571429, , , , , ,.653373553183782,.975291163984097,1.91614631487264,.948502108590171, ,.741406738828932, , , , , ,3,11,5,4, ,7, , 
3960,5,.62, , , ,.56125,-.0517142857142857,-.700625,.660875, ,-1.175, , , , , ,.825977552156635,1.26053463713956,.715646947573612,1.3817134742775, , , , , , , ,4,7,8,8, ,1, , 
3933,5,-.93, , , ,.5615,-.183,.67,-.0284444444444445, ,-.218428571428571, , , , , ,1.94740245797661,.783864195459314,1.27969612870329,.812421378800451, ,1.70203849338581, , , , , ,4,14,12,18, ,14, , 
3937,5,1.84, , , ,.562,-.1326,.4626,-.716, ,.3615, , , , , ,0,.663443072999569,.545947738646597,.290341867459724, ,.161080725103906, , , , , ,2,10,10,6, ,4, , 
3960,5,.5, , , ,.56225,-.09975,-.2065,-.0216666666666667, ,.307, , , , , ,.992462047972952,1.0361597711881,.638954726766414,1.03241307140117, ,.848528137423857, , , , , ,4,8,8,9, ,2, , 
3911,5,2.03, , , ,.5625,.349428571428572,-.238857142857143,-.5965, ,.469166666666667, , , , , ,.0728319984622144,.914429850989649,.734612920426222,1.39184004907971, ,.293102314331816, , , , , ,2,7,7,10, ,6, , 
3867,5,.19, , , ,.563666666666667,.318222222222222,.0616666666666667,.2324, ,-.739142857142857, , , , , ,.800192685128609,.986733345156859,.436725390453391,.742113401037874, ,1.14154317024097, , , , , ,3,9,6,5, ,7, , 
3867,4,-1.99, , , ,.564,-.844666666666667,-.0160000000000001, , ,.386, , , , , ,.473665845647893,1.61113857256289,.893490533432411, , ,.778689925451717, , , , , ,4,9,13, , ,4, , 
3936,4,-1.99, , , ,.564,.346888888888889,-.227461538461539, , ,-.23775, , , , , ,.438529360476582,1.12462149914532,1.03237718807689, , ,.649809367650017, , , , , ,8,18,26, , ,8, , 
3897,4,-2.39, , , ,.5644,.227,-.332583333333333, , ,-.14575, , , , , ,.268873204317574,.849536147945846,.989230689000602, , ,.65658884902705, , , , , ,5,7,12, , ,4, , 
3867,5,-.88, , , ,.565666666666667,-.432272727272727,.650166666666667,-.046, ,.0902857142857143, , , , , ,.658878845716975,.546554131062805,.766069818402126,1.16874056145921, ,1.31792864175641, , , , , ,3,11,6,5, ,7, , 
3935,5,-.88, , , ,.565666666666667,-.474272727272727,-.0945,.324, ,-.089, , , , , ,.589319155183901,1.3936945139694,.520145696372224,1.07775672373479, ,.715260899145308, , , , , ,6,22,12,10, ,14, , 
3931,5,-.35, , , ,.566,-.183833333333333,-.2065,-.0132, ,-.0686666666666667, , , , , ,1.28518169921611,.279922337714437,.608952965577568,.49081401772973, ,.696737731622643, , , , , ,4,12,8,10, ,6, , 
3929,5,-.46, , , ,.5665,-.285428571428571,-.144625,-.318875, ,1.464, , , , , ,1.14012693528897,.204889356364962,.371123676600313,.184465669796126, ,0, , , , , ,8,14,16,16, ,2, , 
398,5,1.82, , , ,.567,-.5074,.0694285714285715,-.027090909090909, ,.0348, , , , , , ,1.11670779526249,1.6231404598435,1.95931541383951, ,.692272489703296, , , , , ,1,5,7,11, ,5, , 
3914,5,.44, , , ,.567,-.4635,1.0012,.14025, ,-.421, , , , , ,.495791286732633,1.25389380198909,1.94888434751783,1.76415335825108, ,.765478281860433, , , , , ,3,4,5,8, ,5, , 
3480,5,1.73, , , ,.5675,.4735,.14125,-.235555555555556, ,-.2626, , , , , ,.0360624458405139,.472628465781174,.476086951842083,.746312118203757, ,.885865565421752, , , , , ,2,4,8,9, ,5, , 
2407,5,1.1, , , ,.568,.140833333333333,-.2738,-.320444444444444, ,.332428571428571, , , , , ,.347896536343781,.906023932722898,.847411175286236,.772953283050003, ,.92435885115808, , , , , ,2,6,5,9, ,7, , 
3999,4,-1.67, , , ,.570142857142857,-.413666666666667,-.334875, , ,.12575, , , , , ,.736574827285373,1.391084996205,.978703871381504, , ,1.05407190614935, , , , , ,7,6,8, , ,4, , 
2407,5,1.09, , , ,.5705,.281571428571429,.3264,-.4983, ,.3258, , , , , ,.350017856687341,.71078990265358,.635936160317999,.946412178234785, ,.934634527502596, , , , , ,2,7,5,10, ,5, , 
3911,5,1.9, , , ,.571,.183666666666667,-.258,-.102, ,-.0463333333333333, , , , , ,.0339411254969542,.732286146257049,1.36986945850082,.821923202008557, ,.700011666569446, , , , , ,2,9,7,9, ,3, , 
3866,5,1.67, , , ,.571333333333333,-.3154,.285,-.440285714285714, ,.503, , , , , ,.118584709525863,.292933098164069,.82930151332311,.701295637679696, , , , , , , ,3,5,7,7, ,1, , 
3999,4,-1.22, , , ,.5714,.081875,-.955625, , ,.890666666666667, , , , , ,.990639591375188,.676573602267864,1.16917784758595, , ,.355056802967262, , , , , ,5,8,8, , ,3, , 
1357,5,-.67, , , ,.572333333333333,.04,-.196166666666667,-.0698888888888889, ,-.00116666666666667, , , , , ,1.39457173832447,1.16057847645043,.689443374517927,.968008838343489, ,.457106296901133, , , , , ,3,6,6,9, ,6, , 
3910,5,.7, , , ,.573,-.4186,.17,.3492, ,-.0732857142857143, , , , , ,.664680374315355,1.18052645506618,.405992118150094,1.10340164944593, ,1.00792686809539, , , , , ,2,10,6,5, ,7, , 
3897,5,-.91, , , ,.573,-.0391818181818182,-.1912,-.1188, ,-.0798571428571428, , , , , ,.666370017332713,.822988799216832,.537843564617073,.850566105602616, ,.743309363269298, , , , , ,3,11,5,5, ,7, , 
3945,5,1.08, , , ,.5735,-.0641666666666667,.778833333333333,-.2299, ,-.502714285714286, , , , , ,.351432070249714,.959993211781556,1.37475429319812,.77192809826362, ,.837947435560194, , , , , ,2,6,6,10, ,7, , 
3911,5,1.08, , , ,.5735,.614833333333333,.1315,-.4879, ,-.208285714285714, , , , , ,.351432070249714,.458074848323575,.930435328220076,.925942936806703, ,1.05660631493566, , , , , ,2,6,6,10, ,7, , 
2407,5,.89, , , ,.574333333333333,-.01925,.332166666666667,-.14625, ,-.3275, , , , , ,.325148171351668,1.07487871408825,.824708049352416,1.26250666193433, ,.491347433085795, , , , , ,3,4,6,8, ,6, , 
3930,5,1.39, , , ,.574666666666667,-.170444444444444,-.107,.091, ,.043, , , , , ,.250749808906541,.418479351127701,.807355035809001,.817637773963364, ,1.4683724323209, , , , , ,6,18,14,18, ,6, , 
3936,5,1.39, , , ,.574666666666667,-.413,.433571428571428,-.142777777777778, ,.085, , , , , ,.250749808906541,.499489386332506,.89685653721855,.849862241816496, ,.585353910040755, , , , , ,6,18,14,18, ,6, , 
3936,5,1.39, , , ,.574666666666667,.241333333333333,.112,-.137444444444444, ,-.683, , , , , ,.250749808906541,1.22659586325925,.786189838104298,.735985151882054, ,.91969168746923, , , , , ,6,18,14,18, ,6, , 
3932,5,1.86, , , ,.575,-.0553333333333333,.0852499999999999,-.0616666666666667, ,-.0605, , , , , ,.0242156973882645,1.35869106560863,1.24253480165882,.87420565624558, ,.598712229149642, , , , , ,6,18,16,18, ,4, , 
3867,5,.4, , , ,.577,.17075,-.392,.234555555555556, ,-.409, , , , , ,.50450668974752,1.24347426591788,.960315573132083,1.00117707114065, ,.757588278684405, , , , , ,3,4,5,9, ,5, , 
3934,5,.4, , , ,.577,.17075,-.392,.178555555555556, ,.019, , , , , ,.45124450135154,1.15123346893669,.905394205120989,1.33248102170448, ,.578111869220252, , , , , ,6,8,10,18, ,10, , 
3934,5,.4, , , ,.577,.174,-.2386,.0153333333333333, ,.019, , , , , ,.45124450135154,1.04343854634569,.688482259918309,.905605289945057, ,.578111869220252, , , , , ,6,8,10,18, ,10, , 
3934,5,.4, , , ,.577,.20325,.4708,-.451777777777778, ,-.409, , , , , ,.45124450135154,1.13875329700009,.530758953449366,.906637066990883, ,.714261078940249, , , , , ,6,8,10,18, ,10, , 
398,5,.4, , , ,.578,-.35125,.092,-.149875, ,.02, , , , , ,.505433477324168,.827986060671716,1.43066767629663,1.11046855458148, ,.613180234515106, , , , , ,3,4,5,8, ,5, , 
3866,5,.4, , , ,.578,.17525,-.2934,-.149875, ,.02, , , , , ,.505433477324168,1.12739918248448,1.12917682406256,1.11046855458148, ,.613180234515106, , , , , ,3,4,5,8, ,5, , 
3935,5,.4, , , ,.578,-.35425,.8574,-.362875, ,-.5384, , , , , ,.452073445360375,.905449651514965,1.16391744648073,.810265213782911, ,1.10507950442994, , , , , ,6,8,10,16, ,10, , 
3934,5,-.89, , , ,.578333333333333,-.100444444444444,-.145666666666667,.72675, ,-.224142857142857, , , , , ,.607359092026016,.618540428297059,.578621140507694,1.21325474300683, ,.74929082955335, , , , , ,6,18,12,8, ,14, , 
3867,5,.7, , , ,.579,-.0284285714285714,.441285714285714,.122555555555556, ,-.506166666666667, , , , , ,.586898628384834,1.62060984993745,1.24130881388499,.726055802110126, ,.678312440300682, , , , , ,2,7,7,9, ,6, , 
3932,4,-2.43, , , ,.5792,-.166125,.0703333333333334, , ,-.69725, , , , , ,.259443335710217,.409748357735167,.752009982974132, , ,.704469962859616, , , , , ,10,16,24, , ,8, , 
3887,5,1.78, , , ,.58,-.0562,.295714285714286,-.0212222222222222, ,-.3754, , , , , , ,1.03389540089895,1.00440707456119,1.14987855638952, ,.804702305203608, , , , , ,1,5,7,9, ,5, , 
3911,5,1.78, , , ,.58,-.0562,.425142857142857,-.082, ,-.9606, , , , , , ,1.03389540089895,.723903407131879,1.3523584029391, ,2.26613267484497, , , , , ,1,5,7,9, ,5, , 
1357,5,1.97, , , ,.58,-.299142857142857,.069,-.126888888888889, ,.141833333333333, , , , , ,.0763675323681471,1.11947181423077,.782566504096191,1.25092200440759, ,.715148492738862, , , , , ,2,7,7,9, ,6, , 
3929,5,.43, , , ,.58,-.171,-.25225,-.1449, ,.34775, , , , , ,.646632301492381,.685470154954491,.871350025343815,.990465860619452, ,.796270368656275, , , , , ,4,10,16,20, ,8, , 
2407,5,1.05, , , ,.5805,.176166666666667,.182333333333333,-.25425, ,-.213, , , , , ,.355674710936833,.700698342132095,.684523386500905,.934136079105028, ,.621484352176304, , , , , ,2,6,6,8, ,6, , 
3480,5,1.77, , , ,.581,.5375,-.3195,-.087, ,.187, , , , , , ,1.70616304418228,.789838274585374,.97074644818648, ,.566167819643611, , , , , ,1,4,2,4, ,7, , 
4054,4,-2.44, , , ,.581,.475833333333333,-.4982, , ,-.2159, , , , , ,.26450708875189,.183293662374526,1.10487202878886, , ,.926907097106645, , , , , ,4,6,5, , ,10, , 
2064,5,-2.2, , , ,.581333333333333,-.475666666666667,-.0593636363636364,1.662, ,-.00200000000000001, , , , , ,.199480157743404,.739280100277741,.991853948192704, , ,.819530760049107, , , , , ,3,6,11,1, ,4, , 
3936,5,-.96, , , ,.5815,.202571428571429,.12,-.2243, ,-.378142857142857, , , , , ,1.95548536174526,1.0280526561107,.690371441524581,.738948620106902, ,.489562890930087, , , , , ,4,14,12,20, ,14, , 
3914,4,-3.13, , , ,.582333333333333,-.0715,-.327461538461539, , ,.37525, , , , , ,.101362386186067,1.40070928461262,1.22150300964185, , ,1.09781703849048, , , , , ,3,10,13, , ,4, , 
3910,5,.15, , , ,.583,.561,-.082,-.25925, ,-.420428571428571, , , , , ,.828500452625103,.856745002903431,.939153608309099,1.16802265246298, ,1.22541378822868, , , , , ,3,9,5,4, ,7, , 
803,4,1.63, , , ,.58375,.0262222222222222,-.190125,.167833333333333, , , , , , , ,.124282943318864,.881202414002847,1.03827596627431,1.18906541732012, , , , , , , ,4,9,8,6, , , , 
3867,5,-.95, , , ,.584,-.3299,.257666666666667,-.525, ,.223, , , , , ,.676742934946498,.619111092167185,.574867520970412,.264477787347066, ,.621471372362933, , , , , ,3,10,6,5, ,7, , 
3910,5,1.79, , , ,.5855,-.386,.131166666666667,-.0878, ,.322, , , , , ,.112878991254647,1.47097139915868,.748580634712565,1.32686119176884, ,.21496046148071, , , , , ,4,8,6,10, ,2, , 
3933,6,-.74, , , ,.58575,-.162666666666667,.7845,-.2355,-.851666666666667,.02925, , , , , ,.206364362233405,.906119786047445,.081317279836453,1.42764859121564,.309764964664071,.963633859038647, , , , , ,4,6,2,2,3,8, , 
491,8,-.05, , , ,.586,.273,-.0444285714285714,-.0346,.3005,.048,-1.269,.453333333333333, , , , ,.596798123321446,.835462717529006,1.1998149023912,1.40077853353055,.895653578864805, ,1.16256024933477, , , ,1,2,7,5,2,4,1,3
3897,5,-.53, , , ,.586666666666667,.118909090909091,-.0912,-.254, ,-.135285714285714, , , , , ,.754713411390929,.96579298553525,.610402899730989,.884456330182559, ,1.10398954015059, , , , , ,3,11,5,3, ,7, , 
3930,5,1.73, , , ,.58675,.032875,-.439714285714286,.0715, ,.418333333333333, , , , , ,.0959564633421994,.997289451463315,.510744167265378,.768073260394693, ,.143131641039522, , , , , ,8,16,14,16, ,6, , 
4083,6,-1.61, , , ,.586833333333333,-.6864,.0484,-.479,1.298,-.1894, , , , , ,1.24466805481087,.994805910718267,.756940420376663, , ,.998745112628843, , , , , ,6,5,5,1,1,5, , 
3910,5,-.53, , , ,.587,.0646363636363636,-.1245,-.5458, ,.197571428571429, , , , , ,.755290010525758,.762982866482239,.551969111454618,.968531723796387, ,.557183649300317, , , , , ,3,11,6,5, ,7, , 
3931,5,1.03, , , ,.5875,-.0262857142857143,-.136666666666667,.0603333333333333, ,-.131428571428571, , , , , ,.293871287017519,.978133499506659,.984295163910181,.890243324305545, ,.575498942628944, , , , , ,4,14,12,18, ,14, , 
3866,5,.36, , , ,.588,-.512,-.2262,.185, ,.4584, , , , , ,.514148811143233,1.10306912748023,.727154522780406,1.393966911372, ,.729580564434114, , , , , ,3,5,5,9, ,5, , 
3936,5,-.97, , , ,.589333333333333,-.405090909090909,.347,-.1496, ,-.0595714285714286, , , , , ,.610451854503422,.527034733570388,.919567289544381,.985648709113839, ,.712866770839428, , , , , ,6,22,12,10, ,14, , 
3931,5,.35, , , ,.590666666666667,-.0764,-.2232,-.09825, ,.0312, , , , , ,.461720550405401,1.06838187097228,.684964362414409,.856911936354411, ,.577021239740021, , , , , ,6,10,10,16, ,10, , 
3930,5,.35, , , ,.590666666666667,-.9304,.4902,-.076625, ,.5074, , , , , ,.461720550405401,.268423877063457,.536921016330873,.869621363966334, ,.855018544308316, , , , , ,6,10,10,16, ,10, , 
398,5,-.54, , , ,.591,-.151545454545455,.2125,-.33075, ,.153571428571429, , , , , ,.760479454028838,.834569273773767,.459788973334507,1.64343895029092, ,1.67362479438521, , , , , ,3,11,6,4, ,7, , 
3932,5,-.41, , , ,.591,.254875,-.3152,-.0533333333333333, ,-.2878, , , , , ,.562339162190695,.549049952190145,.572166020972546,.849809547290842, ,1.70168248768355, , , , , ,4,16,10,6, ,10, , 
3960,5,-.55, , , ,.592,-.525636363636364,.213333333333333,-.357666666666667, ,.572142857142857, , , , , ,.761369818156722,.792290763890035,.460293674371772,1.07947132121856, ,1.19015033064055, , , , , ,3,11,6,3, ,7, , 
3945,5,-.55, , , ,.592,.217181818181818,-.391,-.948333333333333, ,.201857142857143, , , , , ,.761369818156722,1.30893168791819,2.47649889965653,.45453969390289, ,.557103051081045, , , , , ,3,11,6,3, ,7, , 
398,5,.51, , , ,.592,.968285714285714,-.0787142857142857,-.593625, ,-.3925, , , , , ,.90573984491501,2.13136221810417,.577725919528662,.200788401415164, ,1.01328401744032, , , , , ,4,7,7,8, ,2, , 
3960,5,1.71, , , ,.59275,-.109428571428571,-.362833333333333,.19425, ,.422666666666667, , , , , ,.105053557769359,.629030168100825,.542203436605364,1.42281177853673, ,.162093594362434, , , , , ,4,7,6,8, ,3, , 
1357,5,1.91, , , ,.5935,.3964,.291285714285714,-.665545454545455, ,.4198, , , , , ,.0714177848998413,.231344548239201,.650847067107093,1.50961593550389, ,.321037692491084, , , , , ,2,5,7,11, ,5, , 
750,4,-1.33, , , ,.5935,-1.36233333333333,-.21, , ,.0517272727272727, , , , , ,.202501851843384,3.08537296502924,1.38939807110849, , ,1.19952157887293, , , , , ,4,3,7, , ,11, , 
2064,4,-1.51, , , ,.5935,-.597,-.0422, , ,-.0114285714285715, , , , , ,.402525775572199,.478551982547351,.965004507761492, , ,1.05451360938631, , , , , ,4,3,5, , ,7, , 
3935,5,-.3, , , ,.594,-.028375,-.509625,.0781111111111111, ,.5785, , , , , ,1.37986714336321,.613263388221842,.414341545909491,.875042109164158, ,.89431556697473, , , , , ,4,16,16,18, ,4, , 
3934,5,.68, , , ,.5945,.840714285714286,-.0125714285714286,-.8973, ,.213166666666667, , , , , ,.475159271543062,.563752186224167,.615839853594037,1.01512333188996, ,.800970188224407, , , , , ,4,14,14,20, ,12, , 
3911,5,.82, , , ,.594666666666667,.155666666666667,-.322,-.1452, ,.0915, , , , , ,.336651649830108,.817544779609452,.795552638107624,.910253786345081, ,.994392226437838, , , , , ,3,6,6,10, ,6, , 
2407,5,.82, , , ,.594666666666667,.910666666666667,.0293333333333333,-.377, ,.0268333333333333, , , , , ,.336651649830108,2.10789009833688,.68956991427024,.960844998483684, ,.688110868005052, , , , , ,3,6,6,10, ,6, , 
3936,5,.82, , , ,.594666666666667,.117,-.0671666666666667,-.2764, ,.0268333333333333, , , , , ,.30111038950303,1.08948595051228,1.06783407234486,1.00283400525973, ,.656087969896129, , , , , ,6,12,12,20, ,12, , 
398,5,.82, , , ,.595,.0636,-.0686666666666667,.2669, ,-.8442, , , , , ,.33716019931184,1.07924014936436,1.30154579891246,1.44568672263392, ,2.53773515166575, , , , , ,3,5,6,10, ,5, , 
3930,5,1.62, , , ,.596,-.752285714285714,-.146571428571429,.3858, ,-.8735, , , , , ,.0962662973215445,1.11138841985159,.666325597735673,1.0116628104785, ,1.22340522041282, , , , , ,6,14,14,20, ,4, , 
2064,6,-.18, , , ,.598333333333333,.239,-.3646,.2365,-.798,-.18125, , , , , ,.145139013822381,.80642379263842,1.11165925534761,.795495128834866,.316783837971573,1.45058065959808, , , , , ,3,7,5,2,2,4, , 
4107,4,-2.83, , , ,.599,-.368333333333333,.0307142857142857, , ,.04275, , , , , , ,.953582980133349,1.17893493095615, , ,1.10092633073893, , , , , ,1,9,7, , ,8, , 
3930,5,-.43, , , ,.5995,-.0544285714285714,.118571428571429,-.301, ,.164166666666667, , , , , ,1.32501886779019,1.01227905200141,1.17253162754035,.917153781447544, ,.653665584966577, , , , , ,4,14,14,18, ,12, , 
3945,5,-.05, , , ,.6005,.1762,-.253857142857143,.0139, ,-.3134, , , , , ,1.82645681580485,.868147856070612,.714111902662188,.629298983878976, ,.762622645874092, , , , , ,2,5,7,10, ,5, , 
3867,5,1.62, , , ,.6015,-.6246,-.01075,-.0793636363636364, ,.5838, , , , , ,.0346482322781409,.941966188352852,.543653185141305,.988861089610394, ,.378490686807483, , , , , ,2,5,8,11, ,5, , 
3929,5,1.46, , , ,.60325,-.953,.615,-.527, ,.636666666666667, , , , , ,.2549704464667,.751352626421688,.911004427358433,.455679195719713, ,.229863147691549, , , , , ,8,14,16,18, ,6, , 
3937,5,.53, , , ,.60425,-.61825,.2308,-.269857142857143, ,.892, , , , , ,.773983157808636,.375487017085811,1.36035753470263,.479636217459546, ,0, , , , , ,8,8,10,14, ,2, , 
750,4,-3.21, , , ,.605,-.168181818181818,.512166666666667, , ,-.6385, , , , , ,.105147515424759,.8427532044652,1.55430556451387, , ,.634170061313735, , , , , ,3,11,12, , ,4, , 
803,5,1.66, , , ,.60725,.244571428571429,-.220125,-.325285714285714, ,.507, , , , , ,.116288076201589,1.28592377393878,.873794261090267,.846154578920762, , , , , , , ,4,7,8,7, ,1, , 
3960,5,.08, , , ,.608333333333333,.0860000000000001,.017,-.524, ,.0611428571428571, , , , , ,.867193365595778,.610208343291226,.873900165922859,1.20241652516921, ,1.19400368907462, , , , , ,3,10,5,5, ,7, , 
