trueloc,facrasch,facse,idall,id1,id2,id3,id4,  seall,se1,se2,se3,se4,  zall,z1,z2,z3,z4,  zzall,zz1,zz2,zz3,zz4
 0.894, 1.449, 0.507, 1.449, 1.599, 1.776, 0.606, 1.790, 0.507, 1.231, 1.144, 0.956, 0.887, 0.069, 0.134, 0.175,-0.313, 0.174, 0.498, 0.334, 0.616, 1.131, 0.300
 0.972, 0.431, 0.449, 0.431, 0.703,-0.056, 0.317, 0.562, 0.449, 0.951, 1.028, 0.973, 0.732, 0.017, 0.138,-0.124,-0.019, 0.045, 0.862, 1.388, 0.631, 0.789, 1.031
-1.183,-1.484, 0.520,-1.484,-1.693,-1.716,-1.338,-1.326, 0.520, 1.149, 1.199, 1.148, 0.813,-0.021, 0.082,-0.144,-0.028,-0.008, 0.902, 2.342, 0.584, 0.736, 0.763
-1.634,-1.941, 0.523,-1.941,-2.361,-1.663,-2.155,-1.720, 0.523, 1.888, 1.181, 1.166, 0.709,-0.031,-0.307,-0.015,-0.071, 0.119, 0.825, 0.005, 0.555, 1.205, 1.347
-0.783,-0.659, 0.468,-0.659,-1.691,-0.758,-0.658,-0.156, 0.468, 1.200, 1.138, 0.983, 0.709,-0.029,-0.393,-0.020,-0.022, 0.146, 0.698, 0.411, 1.297, 0.736, 0.667
-0.162,-0.146, 0.441,-0.146, 0.811,-0.383,-0.019,-0.619, 0.441, 0.985, 0.951, 0.973, 0.737, 0.038, 0.502,-0.102, 0.079,-0.144, 1.440, 1.690, 1.170, 0.637, 2.119
-0.378, 0.202, 0.430, 0.202, 1.991,-0.259,-0.092,-0.352, 0.430, 1.129, 1.065, 0.991, 0.707,-0.017, 0.797,-0.352,-0.135,-0.198, 1.278, 0.806, 1.888, 0.613, 1.464
 0.777, 0.634, 0.462, 0.634, 0.412, 0.176, 1.041, 0.867, 0.462, 0.969, 0.934, 1.183, 0.765, 0.023,-0.078,-0.184, 0.173, 0.102, 0.898, 1.198, 1.112, 0.987, 0.879
-0.597, 0.190, 0.441, 0.190,-0.230,-1.368, 0.178, 1.263, 0.441, 0.920, 1.223, 1.029, 0.835, 0.022,-0.201,-0.544,-0.007, 0.430, 0.763, 0.974, 0.368, 0.942, 0.628
 1.283, 0.844, 0.441, 0.844, 0.578, 0.774, 0.753, 1.103, 0.441, 0.936, 0.954, 0.941, 0.753, 0.011,-0.084,-0.066,-0.025, 0.116, 1.073, 0.984, 1.397, 1.204, 1.248
 0.140, 0.793, 0.469, 0.793, 1.644,-0.519, 2.049, 0.625, 0.469, 1.889, 0.960, 1.196, 0.689, 0.016, 0.382,-0.685, 0.466,-0.041, 0.835, 0.006, 1.640, 0.413, 0.849
-0.637,-0.749, 0.450,-0.749,-0.202,-1.792,-2.701, 0.234, 0.450, 0.998, 1.150, 1.887, 0.722,-0.014, 0.288,-0.430,-0.652, 0.361, 0.952, 1.657, 0.582, 0.037, 0.997
-0.826,-0.330, 0.423,-0.330, 0.551, 0.997,-0.458,-1.415, 0.423, 0.998, 1.133, 0.927, 0.764,-0.065, 0.364, 0.545,-0.077,-0.579, 1.571, 1.035, 1.207, 1.033, 2.131
-0.440,-0.860, 0.457,-0.860,-0.785,-1.742,-0.252,-0.813, 0.457, 0.949, 1.213, 1.062, 0.708,-0.006, 0.007,-0.201, 0.148, 0.007, 1.014, 0.829, 2.202, 0.577, 1.066
 0.900, 0.637, 0.436, 0.637, 0.558, 1.616, 1.265, 0.050, 0.436, 0.944, 1.161, 1.150, 0.656,-0.004,-0.042, 0.295, 0.260,-0.267, 1.069, 1.315, 1.762, 0.706, 1.002
 0.785, 0.522, 0.436, 0.522, 0.425, 0.437, 1.022, 0.357, 0.436, 0.942, 0.981, 0.982, 0.698,-0.037,-0.061, 0.001, 0.207,-0.167, 1.003, 0.814, 0.682, 0.616, 1.684
 0.905, 1.050, 0.465, 1.050, 0.326, 2.996, 0.014, 1.362, 0.465, 0.977, 1.978, 0.985, 0.732, 0.041,-0.234, 0.579,-0.469, 0.164, 0.760, 0.874, 0.204, 1.180, 0.660
-1.699,-2.097, 0.644,-2.097,-2.791,-0.747,-2.176,-2.432, 0.644, 1.929, 0.983, 1.900, 1.101,-0.053,-0.331, 0.654,-0.251,-0.167, 0.614, 0.032, 2.266, 0.009, 0.256
 2.188, 2.034, 0.629, 2.034, 2.611, 0.433, 1.239, 3.660, 0.629, 1.891, 0.953, 1.195, 1.864, 0.003, 0.329,-0.761,-0.312, 0.380, 0.959, 0.008, 2.318, 2.051, 0.016
-0.115, 0.421, 0.425, 0.421, 0.546, 0.213, 1.407, 0.116, 0.425, 0.977, 0.953, 1.201, 0.646, 0.006, 0.020,-0.095, 0.372,-0.133, 0.867, 1.814, 0.923, 0.339, 0.843
 1.921, 2.152, 0.588, 2.152, 2.028, 2.895, 3.112, 1.312, 0.588, 1.143, 1.896, 1.935, 0.792,-0.081,-0.141, 0.356, 0.373,-0.497, 1.557, 1.975, 0.012, 0.047, 2.832
 2.927, 4.753, 1.851, 4.753, 2.761, 3.258, 2.836, 3.914, 1.851, 1.916, 1.888, 1.903, 1.914, 0.100, 0.088, 0.118, 0.093, 0.100, 0.003, 0.002, 0.001, 0.001, 0.005
-1.651,-1.276, 0.495,-1.276,-0.958,-1.675,-1.304,-1.232, 0.495, 1.027, 1.137, 1.163, 0.813,-0.008, 0.078,-0.163,-0.092, 0.068, 0.974, 0.961, 0.959, 0.576, 1.459
 1.644, 2.064, 0.571, 2.064, 0.913, 0.832, 3.307, 3.586, 0.571, 0.957, 1.010, 1.888, 1.868, 0.061,-0.454,-0.407, 0.462, 0.353, 0.595, 1.387, 1.101, 0.013, 0.022
 0.880, 0.479, 0.453, 0.479, 1.293,-0.550, 1.683, 0.014, 0.453, 1.226, 1.068, 1.128, 0.714, 0.001, 0.320,-0.346, 0.510,-0.240, 0.897, 0.562, 0.475, 0.697, 1.291
 1.443, 1.070, 0.495, 1.070, 2.120, 1.414, 1.521, 0.361, 0.495, 1.319, 1.157, 1.181, 0.715, 0.021, 0.399, 0.069, 0.168,-0.265, 1.165, 0.933, 1.546, 1.163, 1.303
-1.002,-0.690, 0.458,-0.690,-0.377,-1.179, 0.887,-1.408, 0.458, 1.062, 1.158, 1.174, 0.761, 0.000, 0.059,-0.082, 0.620,-0.299, 1.017, 0.511, 1.875, 0.581, 1.075
 1.366, 1.662, 0.524, 1.662, 1.759, 0.857, 2.390, 1.725, 0.524, 1.159, 0.999, 1.899, 0.819,-0.034, 0.116,-0.636, 0.351,-0.001, 1.272, 0.531, 3.643, 0.014, 1.234
 2.079, 2.170, 0.578, 2.170, 1.223, 0.544, 3.396, 3.098, 0.578, 1.166, 0.984, 1.903, 1.103, 0.013,-0.255,-0.693, 0.449, 0.281, 0.908, 1.416, 1.974, 0.026, 0.400
-0.939,-1.006, 0.455,-1.006,-0.724,-2.467,-0.513,-0.862, 0.455, 1.008, 1.888, 1.017, 0.693,-0.038, 0.057,-0.518, 0.193, 0.039, 0.595, 0.581, 0.011, 0.700, 0.843
-0.308,-0.546, 0.454,-0.546,-1.694,-1.127,-1.220, 0.483, 0.454, 1.202, 1.153, 1.151, 0.705, 0.049,-0.426,-0.179,-0.242, 0.545, 1.234, 0.377, 1.353, 1.072, 1.570
-0.783,-0.487, 0.443,-0.487,-1.573,-0.328,-0.482,-0.013, 0.443, 1.123, 1.013, 0.980, 0.687,-0.015,-0.459, 0.021,-0.029, 0.195, 0.820, 0.657, 0.593, 0.729, 1.148
 1.888, 2.100, 0.568, 2.100, 1.935, 3.521, 3.313, 0.991, 0.568, 1.156, 1.925, 1.922, 0.725,-0.099,-0.070, 0.483, 0.439,-0.673, 1.707, 1.380, 0.055, 0.039, 3.182
 1.120, 1.620, 0.538, 1.620, 3.055, 1.355, 0.225, 1.878, 0.538, 1.927, 1.162, 1.014, 0.854,-0.045, 0.475,-0.266,-0.741, 0.154, 1.317, 0.070, 2.695, 2.943, 0.485
 0.829, 0.357, 0.443, 0.357,-1.200, 0.628, 1.479, 0.520, 0.443, 1.135, 1.165, 1.140, 0.744, 0.005,-0.657, 0.099, 0.461, 0.061, 0.859, 0.619, 1.145, 0.491, 0.921
 2.550, 3.601, 1.035, 3.601, 3.183, 2.587, 3.374, 2.681, 1.035, 1.914, 1.900, 1.933, 1.081, 0.040, 0.193, 0.147, 0.210,-0.175, 0.540, 0.008, 0.003, 0.012, 1.342
-1.997,-1.927, 0.570,-1.927,-3.039,-1.944,-1.666,-1.467, 0.570, 1.919, 1.207, 1.137, 0.825,-0.067,-0.414,-0.079, 0.010, 0.074, 0.577, 0.038, 0.575, 0.810, 0.813
-0.899,-0.649, 0.435,-0.649,-0.870,-0.528,-0.903,-0.476, 0.435, 0.922, 0.963, 1.009, 0.674, 0.002,-0.075, 0.010,-0.135, 0.104, 0.933, 0.995, 0.684, 0.731, 1.392
-0.200,-0.842, 0.461,-0.842,-0.881,-0.018, 0.115,-2.181, 0.461, 1.100, 0.973, 1.016, 1.074,-0.016, 0.018, 0.360, 0.368,-0.413, 0.863, 1.357, 1.280, 0.709, 0.477
 1.836, 2.576, 0.764, 2.576, 2.191, 2.982, 1.472, 2.525, 0.764, 1.903, 1.888, 1.144, 1.122, 0.017, 0.200, 0.301,-0.388,-0.013, 0.781, 0.006, 0.008, 2.185, 0.950
-1.766,-2.147, 0.654,-2.147,-1.508,-2.399,-2.490,-1.818, 0.654, 1.180, 1.901, 1.888, 0.874,-0.069, 0.105,-0.275,-0.297, 0.060, 0.514, 0.839, 0.010, 0.003, 0.904
-0.410,-0.504, 0.463,-0.504,-0.683,-0.889, 1.111,-1.083, 0.463, 1.005, 1.132, 1.046, 0.833,-0.021,-0.076,-0.175, 0.612,-0.233, 0.775, 0.910, 0.846, 0.927, 0.587
 1.309, 1.487, 0.538, 1.487, 3.425, 2.341, 1.337, 0.357, 0.538, 1.903, 1.955, 1.174, 0.710, 0.011, 0.636, 0.349,-0.017,-0.456, 0.896, 0.061, 0.051, 1.007, 1.369
-0.660,-0.935, 0.475,-0.935,-2.259, 0.818,-0.241,-1.873, 0.475, 1.895, 0.970, 0.950, 0.855, 0.024,-0.475, 0.924, 0.376,-0.354, 1.136, 0.025, 2.092, 1.932, 0.414
 0.108, 0.327, 0.440, 0.327,-0.108, 2.840,-0.099,-0.118, 0.440, 0.974, 1.925, 0.995, 0.685,-0.018,-0.213, 0.819,-0.197,-0.250, 1.256, 1.287, 0.194, 1.934, 1.344
-1.208,-1.617, 0.508,-1.617,-2.143, 0.397,-1.335,-2.931, 0.508, 1.161, 1.001, 1.246, 1.112,-0.039,-0.217, 0.861,-0.030,-0.405, 0.835, 0.763, 1.370, 0.385, 0.492
 2.060, 2.225, 0.591, 2.225, 2.569, 3.107, 1.460, 1.871, 0.591, 1.180, 1.974, 1.212, 0.857, 0.042, 0.183, 0.346,-0.087,-0.117, 0.693, 0.502, 0.065, 0.585, 1.237
-0.100,-0.319, 0.438,-0.319,-0.073, 0.358,-0.343,-0.742, 0.438, 1.002, 0.959, 0.942, 0.709, 0.034, 0.184, 0.266, 0.019,-0.151, 1.160, 1.769, 1.239, 0.899, 1.277
-1.928,-2.350, 0.644,-2.350,-1.442,-1.382,-3.858,-2.430, 0.644, 1.150, 1.171, 1.938, 1.080,-0.001, 0.315, 0.331,-0.495,-0.079, 0.969, 1.905, 1.932, 0.078, 0.585
 1.988, 1.704, 0.568, 1.704, 1.324, 0.953, 1.572, 2.431, 0.568, 1.182, 1.148, 1.153, 1.080, 0.038,-0.018,-0.267,-0.018, 0.246, 0.759, 0.635, 1.808, 1.119, 0.337
 1.357, 0.890, 0.485, 0.890,-0.347, 1.738, 0.552, 1.414, 0.485, 0.952, 1.167, 0.954, 0.888,-0.041,-0.548, 0.343,-0.171, 0.085, 1.455, 1.803, 0.423, 1.401, 2.017
 0.423, 0.151, 0.431, 0.151, 0.326,-0.310,-0.585, 0.755, 0.431, 0.957, 0.971, 0.941, 0.747,-0.017, 0.100,-0.214,-0.383, 0.206, 1.417, 0.814, 1.122, 1.687, 2.009
 0.721, 0.871, 0.458, 0.871, 0.434, 1.334, 1.540, 0.593, 0.458, 0.999, 1.009, 1.211, 0.695,-0.064,-0.308, 0.085, 0.282,-0.191, 1.519, 2.510, 2.068, 0.832, 1.516
-0.798,-0.456, 0.464,-0.456,-0.912,-1.412,-0.758, 0.290, 0.464, 1.181, 1.299, 0.940, 0.726,-0.045,-0.220,-0.314,-0.169, 0.240, 0.945, 0.432, 2.120, 1.492, 0.566
 1.550, 1.227, 0.491, 1.227, 0.907, 2.311,-0.613, 1.747, 0.491, 1.014, 1.177, 0.934, 0.836,-0.051,-0.131, 0.420,-0.896, 0.177, 1.378, 1.111, 0.448, 2.835, 1.141
-0.161, 0.391, 0.442, 0.391, 0.610,-0.268, 1.138, 0.197, 0.442, 0.935, 1.029, 1.029, 0.691,-0.020, 0.114,-0.250, 0.269,-0.117, 0.795, 0.840, 1.133, 0.481, 0.935
-0.564,-0.992, 0.478,-0.992,-0.011,-1.698, 0.096,-2.041, 0.478, 0.960, 1.193, 0.958, 0.887,-0.034, 0.398,-0.296, 0.480,-0.375, 0.821, 1.387, 0.543, 0.969, 0.482
-1.049,-2.656, 0.763,-2.656,-2.905,-2.993,-1.290,-2.523, 0.763, 1.888, 1.909, 1.155, 1.124,-0.038,-0.278,-0.284, 0.538,-0.083, 0.706, 0.007, 0.015, 3.066, 0.260
 2.283, 3.416, 1.030, 3.416, 3.014, 2.643, 2.979, 2.525, 1.030, 1.890, 1.931, 1.902, 1.079, 0.066, 0.203, 0.161, 0.196,-0.115, 0.373, 0.003, 0.007, 0.005, 0.927
 0.893, 2.919, 0.763, 2.919, 2.635, 1.491, 3.427, 2.913, 0.763, 1.915, 1.164, 1.919, 1.101,-0.123, 0.208,-1.016, 0.308,-0.058, 2.119, 0.008, 8.185, 0.020, 1.390
 2.621, 2.464, 0.757, 2.464, 2.295, 2.780, 2.775, 1.514, 0.757, 1.904, 1.915, 1.903, 0.833, 0.009, 0.221, 0.272, 0.282,-0.366, 0.878, 0.008, 0.021, 0.012, 2.061
 1.310, 1.964, 0.572, 1.964, 1.532, 2.340, 2.585, 1.525, 0.572, 1.164, 1.144, 1.906, 0.841, 0.005,-0.089, 0.144, 0.331,-0.180, 0.972, 1.050, 1.074, 0.016, 1.528
 0.510, 1.817, 0.568, 1.817, 1.420, 1.676, 3.096, 1.441, 0.568, 1.140, 1.176, 1.920, 0.829, 0.054,-0.066, 0.005, 0.441,-0.054, 0.655, 0.962, 0.897, 0.056, 0.789
 2.305, 1.378, 0.521, 1.378, 1.064, 1.112, 1.404, 1.623, 0.521, 1.160, 1.143, 1.176, 0.820, 0.003,-0.371, 0.001, 0.088, 0.148, 1.030, 3.491, 0.726, 0.555, 0.522
 1.092, 1.406, 0.507, 1.406, 1.316, 0.984, 3.080, 1.001, 0.507, 1.139, 0.983, 1.936, 0.769, 0.003,-0.040,-0.147, 0.540,-0.170, 1.085, 1.321, 0.924, 0.087, 1.649
-0.186,-0.961, 0.462,-0.961,-1.866,-1.583,-0.493,-0.625, 0.462, 1.304, 1.158, 0.952, 0.695,-0.019,-0.306,-0.195, 0.187, 0.108, 0.820, 0.234, 1.429, 1.249, 0.788
 0.232, 0.343, 0.440, 0.343, 2.521,-0.138, 0.394,-0.235, 0.440, 1.901, 1.019, 0.959, 0.675,-0.009, 0.719,-0.201, 0.001,-0.281, 0.986, 0.073, 1.171, 1.256, 1.121
-1.631,-2.130, 0.563,-2.130,-1.456,-1.559,-2.209,-2.777, 0.563, 1.160, 1.168, 1.149, 1.069, 0.011, 0.287, 0.295,-0.055,-0.236, 1.079, 2.021, 2.299, 0.991, 0.360
-0.513,-0.938, 0.476,-0.938,-0.751,-1.218,-0.687,-1.096, 0.476, 0.962, 1.179, 0.989, 0.828,-0.023, 0.095,-0.162, 0.057,-0.054, 0.865, 1.635, 0.490, 0.714, 1.022
-0.498,-0.129, 0.438,-0.129, 0.335, 0.857,-0.535,-0.654, 0.438, 0.966, 1.023, 0.987, 0.717,-0.016, 0.194, 0.353,-0.210,-0.209, 1.002, 2.375, 0.530, 1.069, 0.744
 0.066,-0.070, 0.436,-0.070, 0.519, 0.374,-0.877,-0.149, 0.436, 0.985, 1.006, 0.957, 0.696, 0.009, 0.245, 0.204,-0.344,-0.030, 0.760, 0.762, 0.776, 0.792, 0.869
 1.177,-0.151, 0.455,-0.151, 1.994,-0.320,-3.132, 0.358, 0.455, 1.270, 1.006, 1.909, 0.722,-0.033, 0.730,-0.072,-1.071, 0.123, 1.255, 0.540, 0.938, 0.188, 1.657
 1.383, 1.909, 0.572, 1.909, 1.591, 2.875, 1.263, 1.862, 0.572, 1.135, 1.914, 1.151, 0.856,-0.011,-0.120, 0.393,-0.345, 0.009, 1.139, 1.473, 0.025, 2.565, 1.073
 2.222, 1.949, 0.568, 1.949, 1.856, 1.650, 1.464, 2.499, 0.568, 1.140, 1.214, 1.180, 1.083, 0.059, 0.026, 0.011,-0.110, 0.185, 0.617, 0.841, 0.494, 1.095, 0.530
 2.114, 2.844, 0.757, 2.844, 2.550, 3.414, 3.165, 1.821, 0.757, 1.927, 1.932, 1.891, 0.824, 0.006, 0.198, 0.311, 0.291,-0.386, 0.888, 0.014, 0.028, 0.005, 2.058
 0.969, 0.216, 0.449, 0.216,-1.440, 0.943, 0.478, 0.312, 0.449, 1.323, 0.995, 0.922, 0.752, 0.002,-0.510, 0.340, 0.108, 0.037, 1.053, 0.283, 2.257, 1.451, 0.818
 0.578, 0.391, 0.430, 0.391, 0.769,-0.184,-0.504, 0.897, 0.430, 1.004, 0.959, 1.003, 0.670, 0.014, 0.227,-0.253,-0.372, 0.234, 0.960, 1.858, 0.741, 0.833, 0.834
-0.985,-1.040, 0.477,-1.040,-2.555,-0.412,-0.572,-1.133, 0.477, 1.949, 0.957, 1.033, 0.774, 0.005,-0.493, 0.270, 0.420,-0.086, 1.201, 0.088, 0.833, 3.255, 1.064
 1.623, 1.957, 0.542, 1.957, 0.885, 2.669, 1.657, 2.654, 0.542, 1.009, 1.891, 1.261, 1.089,-0.030,-0.431, 0.350,-0.569, 0.249, 1.309, 0.935, 0.012, 5.383, 0.261
 2.583, 2.829, 0.766, 2.829, 3.107, 3.499, 0.883, 3.325, 0.766, 1.926, 1.889, 1.058, 1.901, 0.076, 0.272, 0.346,-0.635, 0.200, 0.374, 0.018, 0.008, 1.377, 0.015
 0.805, 0.553, 0.437, 0.553, 0.286, 0.147, 1.278, 0.550, 0.437, 0.972, 0.928, 0.993, 0.687, 0.011,-0.149,-0.152, 0.384,-0.014, 1.139, 0.923, 1.067, 1.410, 1.419
 1.911, 2.649, 0.750, 2.649, 3.051, 1.563, 1.423, 3.684, 0.750, 1.900, 1.174, 1.159, 1.865, 0.040, 0.299,-0.398,-0.263, 0.281, 0.686, 0.010, 2.304, 1.194, 0.010
-0.823,-0.496, 0.449,-0.496, 0.247,-0.110,-1.695,-0.460, 0.449, 1.033, 0.956, 1.159, 0.702, 0.045, 0.406, 0.194,-0.499, 0.063, 1.286, 2.038, 1.027, 0.898, 1.420
-1.193,-1.638, 0.502,-1.638,-1.660,-0.600,-2.465,-1.785, 0.502, 1.147, 1.014, 1.212, 0.828, 0.098, 0.088, 0.361,-0.330, 0.186, 1.893, 1.922, 1.120, 1.050, 3.080
-0.753,-0.529, 0.433,-0.529,-0.131,-0.786,-0.910,-0.430, 0.433, 0.917, 1.027, 0.943, 0.707,-0.022, 0.197,-0.138,-0.177, 0.005, 0.720, 1.386, 0.773, 0.790, 0.560
 1.887, 1.714, 0.495, 1.714, 3.008, 3.644, 0.285, 1.212, 0.495, 1.906, 1.901, 0.965, 0.744,-0.000, 0.464, 0.635,-0.609,-0.246, 1.012, 0.030, 0.057, 0.970, 1.614
-0.573,-0.189, 0.449,-0.189,-0.399, 0.803,-0.240,-0.585, 0.449, 0.931, 0.988, 1.015, 0.739, 0.001,-0.065, 0.443,-0.053,-0.162, 1.002, 0.975, 1.052, 0.487, 1.414
 2.072, 1.925, 0.572, 1.925, 1.016, 0.503, 3.290, 3.192, 0.572, 0.954, 1.054, 1.886, 1.854, 0.061,-0.412,-0.423, 0.497, 0.321, 0.598, 1.601, 0.981, 0.004, 0.009
-1.300,-2.325, 0.650,-2.325,-3.292,-3.036,-1.695,-1.595, 0.650, 1.947, 1.923, 1.270, 0.828, 0.102,-0.368,-0.329, 0.632, 0.288, 1.747, 0.057, 0.035, 5.480, 1.761
 0.008, 0.408, 0.444, 0.408, 0.679, 0.166,-0.059, 0.597, 0.444, 0.992, 1.014, 1.049, 0.701,-0.011, 0.125,-0.110,-0.177, 0.055, 0.703, 0.560, 0.680, 0.511, 1.061
 0.995, 0.610, 0.444, 0.610,-0.064, 0.531,-0.198, 1.449, 0.444, 0.989, 0.980, 1.085, 0.819,-0.006,-0.351, 0.006,-0.263, 0.289, 1.162, 1.938, 1.498, 0.386, 1.201
-0.941,-2.743, 0.776,-2.743,-2.810,-2.819,-3.134,-1.702, 0.776, 1.907, 1.906, 1.970, 0.872,-0.078,-0.249,-0.250,-0.273, 0.191, 0.380, 0.010, 0.010, 0.037, 0.854
 1.042, 2.164, 0.572, 2.164, 2.597, 2.587, 1.420, 2.059, 0.572, 1.904, 1.889, 0.966, 0.823, 0.077, 0.300, 0.307,-0.298, 0.037, 0.522, 0.013, 0.005, 1.338, 0.651
-0.820,-1.205, 0.495,-1.205,-1.112,-1.092,-1.469,-1.169, 0.495, 1.130, 1.126, 1.137, 0.761,-0.049, 0.031,-0.004,-0.146,-0.063, 0.789, 1.277, 0.987, 0.746, 0.756
-1.017,-1.042, 0.482,-1.042,-1.130,-1.797,-1.893,-0.296, 0.482, 1.219, 1.198, 1.165, 0.695,-0.002,-0.112,-0.304,-0.344, 0.375, 1.055, 0.437, 0.606, 1.005, 1.624
 0.643, 0.974, 0.466, 0.974, 1.450, 1.416, 1.546, 0.319, 0.466, 1.137, 1.172, 1.143, 0.694, 0.005, 0.166, 0.211, 0.230,-0.290, 1.010, 1.175, 0.585, 0.932, 1.334
-0.269, 0.942, 0.480, 0.942,-0.337, 0.108, 1.359, 2.516, 0.480, 0.982, 0.960, 1.156, 1.152, 0.031,-0.505,-0.348, 0.140, 0.434, 0.767, 0.734, 1.355, 1.211, 0.153
 2.973, 3.138, 0.763, 3.138, 2.859, 2.083, 4.096, 2.623, 0.763, 1.887, 1.194, 1.911, 1.099, 0.060, 0.218,-0.194, 0.388,-0.057, 0.511, 0.001, 0.917, 0.027, 0.818
 0.403, 0.120, 0.438, 0.120,-0.737, 0.102,-1.611, 1.230, 0.438, 0.994, 0.993, 1.283, 0.738,-0.031,-0.353,-0.144,-0.565, 0.453, 1.010, 1.020, 2.389, 0.353, 0.537
 0.574, 0.108, 0.438, 0.108,-1.428,-1.501, 1.957, 0.767, 0.438, 1.153, 1.195, 1.190, 0.740,-0.006,-0.675,-0.621, 0.709, 0.279, 0.995, 1.004, 0.640, 0.595, 0.826
-0.472,-0.381, 0.438,-0.381, 0.004,-0.220,-0.793,-0.437, 0.438, 0.928, 0.968, 0.931, 0.721, 0.002, 0.148, 0.048,-0.208, 0.011, 0.826, 1.110, 0.951, 1.117, 0.751
 2.448, 2.728, 0.654, 2.728, 2.807, 3.929, 2.967, 1.656, 0.654, 1.901, 1.925, 1.923, 0.769, 0.068, 0.253, 0.427, 0.266,-0.303, 0.500, 0.008, 0.051, 0.017, 1.033
-0.814,-0.810, 0.456,-0.810,-2.694,-1.747,-0.395, 0.079, 0.456, 1.917, 1.151, 1.019, 0.708, 0.015,-0.613,-0.371, 0.241, 0.408, 1.024, 0.077, 0.802, 1.833, 1.022
 2.411, 2.227, 0.662, 2.227, 0.843, 2.478, 3.167, 2.382, 0.662, 1.019, 1.889, 1.961, 1.153, 0.062,-0.603, 0.283, 0.364, 0.132, 0.543, 2.037, 0.003, 0.058, 0.186
 1.771, 1.361, 0.491, 1.361, 2.024, 0.609, 2.471, 1.008, 0.491, 1.160, 0.964, 1.892, 0.726, 0.053, 0.275,-0.234, 0.432,-0.104, 0.701, 0.745, 0.813, 0.012, 0.991
 2.446, 3.070, 0.773, 3.070, 3.422, 2.682, 2.172, 2.906, 0.773, 1.893, 1.930, 1.177, 1.148, 0.018, 0.295, 0.190,-0.542, 0.073, 0.835, 0.006, 0.012, 3.868, 0.262
 2.629, 4.702, 1.841, 4.702, 2.963, 3.438, 2.443, 3.756, 1.841, 1.888, 1.891, 1.945, 1.866, 0.104, 0.105, 0.131, 0.075, 0.104, 0.001, 0.000, 0.001, 0.002, 0.002
 1.771, 1.423, 0.526, 1.423, 1.725, 1.288, 1.495, 1.277, 0.526, 1.148, 1.131, 1.203, 0.851,-0.074,-0.280,-0.033, 0.019,-0.039, 1.553, 4.338, 1.205, 1.328, 1.057
 0.552, 1.104, 0.492, 1.104, 2.490,-0.132, 1.616, 0.953, 0.492, 1.940, 0.967, 1.129, 0.726, 0.004, 0.468,-0.623, 0.235,-0.030, 0.994, 0.067, 2.379, 0.685, 0.890
 1.167, 1.123, 0.517, 1.123, 1.860,-1.444, 1.824, 2.124, 0.517, 1.270, 0.975, 1.143, 1.118,-0.097, 0.276,-1.679, 0.302, 0.309, 1.821, 0.478, 4.750, 0.661, 0.499
 1.682, 2.852, 0.778, 2.852, 2.909, 1.653, 3.099, 2.686, 0.778, 1.914, 1.282, 1.925, 1.134,-0.026, 0.242,-0.787, 0.261, 0.076, 1.237, 0.014, 5.890, 0.022, 0.245
 1.843, 1.407, 0.477, 1.407, 2.652, 0.606, 2.053, 1.112, 0.477, 1.902, 0.982, 1.202, 0.680, 0.025, 0.450,-0.374, 0.274,-0.111, 0.840, 0.030, 1.672, 0.634, 0.957
 2.450, 2.461, 0.641, 2.461, 1.494, 2.665, 3.501, 2.091, 0.641, 1.161, 1.888, 1.964, 0.812,-0.023,-0.625, 0.277, 0.359,-0.062, 1.216, 4.560, 0.003, 0.085, 0.844
 0.399, 0.788, 0.456, 0.788, 0.598, 1.566, 3.065,-0.120, 0.456, 0.943, 1.168, 1.935, 0.658, 0.005,-0.083, 0.318, 0.696,-0.453, 1.050, 1.171, 0.505, 0.222, 1.399
 0.862, 1.014, 0.465, 1.014, 1.225, 0.595, 2.107, 0.496, 0.465, 0.953, 0.999, 1.155, 0.742,-0.039, 0.120,-0.216, 0.417,-0.257, 1.369, 1.127, 1.627, 1.290, 1.653
-0.055, 0.392, 0.463, 0.392, 0.178,-0.108, 0.769, 0.532, 0.463, 0.951, 1.139, 1.131, 0.718,-0.062,-0.083,-0.200, 0.095,-0.061, 1.309, 1.173, 1.277, 1.441, 1.737
-0.946,-0.503, 0.449,-0.503,-0.196,-0.475,-1.635,-0.232, 0.449, 0.991, 0.968, 1.247, 0.698,-0.020, 0.159,-0.018,-0.387, 0.073, 0.877, 0.890, 0.948, 0.298, 1.288
 0.356, 1.209, 0.501, 1.209, 0.782, 3.579, 0.079, 1.016, 0.501, 0.967, 1.925, 0.982, 0.820, 0.026,-0.206, 0.765,-0.448, 0.009, 0.934, 1.462, 0.164, 1.423, 0.679
 0.617, 0.358, 0.442, 0.358, 1.452,-0.519, 0.863, 0.127, 0.442, 1.219, 0.990, 0.986, 0.676,-0.032, 0.330,-0.481, 0.212,-0.110, 1.257, 2.119, 1.629, 0.699, 1.151
-0.863,-0.384, 0.427,-0.384,-0.187,-2.036, 0.319,-0.027, 0.427, 0.920, 1.137, 0.985, 0.706, 0.030, 0.103,-0.726, 0.404, 0.184, 1.135, 0.995, 0.896, 1.961, 0.891
 0.651, 1.151, 0.475, 1.151, 0.253, 3.204, 1.950, 0.309, 0.475, 1.070, 1.893, 1.142, 0.686,-0.045,-0.341, 0.687, 0.302,-0.437, 1.325, 1.356, 0.042, 1.121, 1.829
